,GoodStudent,Age,SocioEcon,RiskAversion,VehicleYear,ThisCarDam,RuggedAuto,Accident,MakeModel,DrivQuality,Mileage,Antilock,DrivingSkill,SeniorTrain,ThisCarCost,Theft,CarValue,HomeBase,AntiTheft,PropCost,OtherCarCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
109,FALSE,Adolescent,UpperMiddle,Normal,Current,Moderate,Football,Moderate,SportsCar,Poor,Domino,FALSE,SubStandard,FALSE,HundredThou,FALSE,TwentyThou,Secure,TRUE,HundredThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Many
110,FALSE,Adult,Middle,Normal,Older,,Tank,,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,FALSE,Thousand,Thousand,FALSE,Thousand,Good,FALSE,Thousand,Zero
111,FALSE,Adult,Middle,Normal,Older,,EggShell,,SportsCar,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many
112,FALSE,Adult,UpperMiddle,Normal,Current,,Football,,Luxury,Normal,FiftyThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
113,FALSE,Senior,Prole,Cautious,Older,,Tank,,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,FALSE,Thousand,Good,FALSE,Thousand,One
114,FALSE,Adolescent,Prole,Adventurous,Older,Severe,EggShell,Severe,SportsCar,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,TenThou,City,FALSE,TenThou,Thousand,FALSE,HundredThou,Poor,FALSE,Thousand,Many
115,FALSE,Adult,UpperMiddle,Normal,Current,,Football,,Luxury,Poor,FiveThou,TRUE,SubStandard,FALSE,Thousand,FALSE,FiftyThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Many
116,FALSE,Adult,Middle,Normal,Older,,Football,,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Many
117,FALSE,Adult,Prole,Normal,Current,,EggShell,,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero
118,FALSE,Adult,Prole,Adventurous,Older,Moderate,EggShell,Moderate,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,FALSE,HundredThou,TenThou,FALSE,Thousand,Fair,FALSE,Thousand,Many
119,FALSE,Adult,Middle,Normal,Current,,EggShell,,FamilySedan,Normal,FiftyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
120,FALSE,Adult,UpperMiddle,Normal,Current,Mild,EggShell,Mild,SportsCar,Poor,TwentyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Suburb,TRUE,TenThou,Thousand,FALSE,Thousand,Good,TRUE,Thousand,Many
121,FALSE,Adult,Middle,Normal,Older,,Tank,,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
122,FALSE,Adult,Prole,Cautious,Older,,EggShell,,SportsCar,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,TRUE,TenThou,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
123,FALSE,Adult,UpperMiddle,Cautious,Current,,Football,,Luxury,Poor,TwentyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
124,FALSE,Adult,Middle,Cautious,Current,,Football,,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,One
125,FALSE,Senior,UpperMiddle,Normal,Older,,Football,,FamilySedan,Poor,FiveThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Rural,TRUE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Many
126,FALSE,Adult,Prole,Normal,Older,,EggShell,,Economy,Excellent,FiftyThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
127,FALSE,Adult,Middle,Normal,Older,,Football,,FamilySedan,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
128,FALSE,Senior,Prole,Normal,Older,,EggShell,,Economy,Normal,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Rural,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
129,FALSE,Adolescent,Prole,Adventurous,Older,Mild,EggShell,Mild,SportsCar,Poor,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Many
130,FALSE,Adult,UpperMiddle,Normal,Current,,Tank,,Luxury,Excellent,FiftyThou,TRUE,Expert,FALSE,Thousand,FALSE,FiftyThou,Suburb,TRUE,Thousand,Thousand,FALSE,Thousand,Excellent,TRUE,Thousand,Zero
131,FALSE,Adult,Prole,Adventurous,Older,Mild,EggShell,Mild,Economy,Poor,FiveThou,FALSE,Expert,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
132,FALSE,Adult,Middle,Normal,Older,Severe,Football,Severe,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,HundredThou,FALSE,TwentyThou,Secure,FALSE,HundredThou,TenThou,TRUE,Thousand,Fair,FALSE,HundredThou,Many
133,FALSE,Adult,UpperMiddle,Cautious,Current,,EggShell,,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero
134,FALSE,Adult,UpperMiddle,Normal,Older,,Tank,,Luxury,Normal,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
135,FALSE,Senior,Middle,Normal,Current,,EggShell,,SportsCar,Poor,TwentyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Many
136,FALSE,Adult,Prole,Cautious,Older,,EggShell,,SportsCar,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,TRUE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
137,FALSE,Adolescent,UpperMiddle,Cautious,Current,,Football,,Luxury,Normal,FiveThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
138,FALSE,Adult,Prole,Cautious,Older,,EggShell,,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
139,FALSE,Adult,Prole,Adventurous,Older,,Football,,FamilySedan,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
140,FALSE,Adult,Middle,Normal,Current,,EggShell,,SportsCar,Normal,Domino,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Suburb,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,TRUE,Thousand,Zero
141,FALSE,Adult,Middle,Normal,Older,,EggShell,,Economy,Normal,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Suburb,FALSE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
142,FALSE,Adult,UpperMiddle,Normal,Current,,Football,,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Rural,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
143,FALSE,Senior,Wealthy,Cautious,Current,,Football,,Luxury,Normal,FiftyThou,TRUE,Normal,TRUE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
144,FALSE,Senior,Prole,Adventurous,Older,Moderate,EggShell,Moderate,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,FALSE,HundredThou,TenThou,FALSE,Thousand,Poor,FALSE,Thousand,Many
145,FALSE,Adult,Prole,Cautious,Current,,Football,,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero
146,FALSE,Adult,Prole,Normal,Older,,EggShell,,SportsCar,Excellent,FiftyThou,FALSE,Expert,FALSE,Thousand,FALSE,TenThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
147,FALSE,Adult,Prole,Normal,Older,,EggShell,,Economy,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
148,FALSE,Adult,Middle,Cautious,Older,,Football,,FamilySedan,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,TRUE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,One
149,FALSE,Senior,Middle,Normal,Older,Severe,Football,Severe,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,Suburb,FALSE,HundredThou,HundredThou,TRUE,HundredThou,Fair,FALSE,Thousand,Zero
150,FALSE,Adult,UpperMiddle,Cautious,Current,,Football,,Luxury,Normal,Domino,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
151,FALSE,Adult,Middle,Normal,Older,Severe,Tank,Severe,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,Suburb,FALSE,HundredThou,TenThou,TRUE,TenThou,Good,FALSE,Thousand,Many
152,FALSE,Adult,Prole,Cautious,Older,,Tank,,FamilySedan,Excellent,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,FALSE,Thousand,Good,FALSE,Thousand,Zero
153,FALSE,Adult,Middle,Normal,Older,,Football,,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
154,FALSE,Senior,UpperMiddle,Cautious,Current,,EggShell,,SportsCar,Excellent,FiftyThou,TRUE,Normal,TRUE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero
155,FALSE,Adult,Middle,Normal,Current,,Tank,,FamilySedan,Normal,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,One
156,TRUE,Adolescent,UpperMiddle,Normal,Current,,Tank,,Luxury,Normal,FiveThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Secure,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
157,FALSE,Adult,UpperMiddle,Normal,Current,,Football,,Luxury,Excellent,FiftyThou,TRUE,Expert,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
158,FALSE,Adult,Middle,Normal,Older,,Football,,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
159,FALSE,Senior,Middle,Cautious,Older,Severe,Football,Severe,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,Secure,TRUE,HundredThou,HundredThou,TRUE,HundredThou,Good,TRUE,Million,Zero
160,FALSE,Adult,Middle,Normal,Current,,EggShell,,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero
161,FALSE,Adult,Prole,Normal,Current,,EggShell,,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
162,FALSE,Senior,Prole,Normal,Older,,Tank,,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Excellent,TRUE,Thousand,Zero
163,FALSE,Adult,Prole,Normal,Older,,EggShell,,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Rural,FALSE,TenThou,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
164,FALSE,Adult,Middle,Adventurous,Current,Severe,EggShell,Severe,FamilySedan,Poor,TwentyThou,FALSE,Normal,FALSE,HundredThou,FALSE,TwentyThou,Suburb,FALSE,Million,HundredThou,TRUE,Thousand,Good,TRUE,Thousand,Many
165,FALSE,Adult,Middle,Normal,Older,,Football,,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
166,FALSE,Adolescent,Prole,Adventurous,Older,,EggShell,,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Many
167,FALSE,Adolescent,Middle,Adventurous,Older,,Tank,,FamilySedan,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Good,FALSE,Thousand,One
168,FALSE,Adult,Middle,Adventurous,Older,,EggShell,,Economy,Excellent,FiftyThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
169,FALSE,Adult,Middle,Normal,Older,,Tank,,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Secure,FALSE,TenThou,Thousand,FALSE,Thousand,Excellent,TRUE,Thousand,Many
170,FALSE,Adult,Middle,Normal,Older,,Football,,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
171,FALSE,Adult,Middle,Cautious,Current,Moderate,EggShell,Moderate,SportsCar,Poor,Domino,TRUE,SubStandard,FALSE,HundredThou,FALSE,TwentyThou,Secure,TRUE,HundredThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Many
172,FALSE,Adult,Prole,Cautious,Current,,EggShell,,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
173,FALSE,Adult,Middle,Normal,Current,Mild,EggShell,Mild,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Many
174,FALSE,Adult,Middle,Cautious,Older,,EggShell,,SportsCar,Excellent,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,One
175,FALSE,Adult,Middle,Normal,Older,,EggShell,,Economy,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
176,FALSE,Adult,Middle,Cautious,Older,,Football,,FamilySedan,Excellent,Domino,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
177,FALSE,Adult,UpperMiddle,Normal,Older,,Tank,,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,TRUE,Thousand,Thousand,FALSE,Thousand,Excellent,FALSE,Thousand,Zero
178,FALSE,Adult,UpperMiddle,Cautious,Current,,Tank,,Luxury,Poor,TwentyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Many
179,FALSE,Adolescent,Prole,Normal,Older,Moderate,EggShell,Moderate,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,TenThou,TRUE,Thousand,Poor,FALSE,Thousand,One
180,FALSE,Adult,Prole,Cautious,Current,,Football,,FamilySedan,Normal,FiftyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,City,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
181,FALSE,Adolescent,Middle,Normal,Older,,Tank,Mild,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Suburb,TRUE,TenThou,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Many
182,FALSE,Adult,Middle,Adventurous,Older,Severe,Football,Severe,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,HundredThou,FALSE,TwentyThou,Suburb,FALSE,HundredThou,HundredThou,TRUE,Thousand,Fair,FALSE,TenThou,Many
183,FALSE,Adult,Prole,Cautious,Older,,EggShell,,Economy,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,TRUE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
184,FALSE,Adolescent,Middle,Adventurous,Older,,Football,,FamilySedan,Normal,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
185,FALSE,Adult,Middle,Normal,Older,,Football,,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
186,FALSE,Adolescent,Prole,Adventurous,Older,Severe,Football,Severe,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,FALSE,HundredThou,HundredThou,FALSE,Thousand,Good,FALSE,Thousand,Many
187,FALSE,Adolescent,Middle,Adventurous,Older,,Football,,FamilySedan,Poor,FiveThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Many
188,FALSE,Adult,Prole,Normal,Older,,EggShell,,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Many
189,FALSE,Adult,Middle,Normal,Older,Severe,EggShell,Severe,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,TenThou,Rural,FALSE,HundredThou,HundredThou,TRUE,Thousand,Poor,FALSE,Thousand,Many
190,FALSE,Senior,Prole,Cautious,Older,,EggShell,,Economy,Excellent,FiveThou,FALSE,Expert,TRUE,Thousand,FALSE,TenThou,City,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
191,FALSE,Adolescent,Prole,Adventurous,Older,,Tank,,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,FALSE,Thousand,Good,FALSE,Thousand,One
192,FALSE,Adult,Prole,Normal,Older,Moderate,EggShell,Mild,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Many
193,FALSE,Adult,UpperMiddle,Normal,Current,,EggShell,,SportsCar,Normal,FiftyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,TRUE,TenThou,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero
194,FALSE,Adult,Prole,Cautious,Older,,EggShell,,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
195,FALSE,Senior,Middle,Cautious,Older,,Football,,FamilySedan,Excellent,FiveThou,FALSE,Expert,TRUE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
196,FALSE,Senior,Prole,Normal,Older,,EggShell,,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
197,FALSE,Adult,Middle,Normal,Older,,Football,,FamilySedan,Normal,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
198,FALSE,Senior,UpperMiddle,Cautious,Older,,EggShell,,SportsCar,Excellent,Domino,FALSE,Expert,TRUE,Thousand,FALSE,FiveThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
199,FALSE,Adult,Prole,Normal,Older,,Football,,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,One
200,FALSE,Senior,Prole,Cautious,Older,,EggShell,,Economy,Excellent,TwentyThou,FALSE,Expert,TRUE,Thousand,FALSE,TenThou,Rural,TRUE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
201,FALSE,Adult,Prole,Adventurous,Older,,EggShell,,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,One
202,FALSE,Adult,Prole,Adventurous,Older,,Football,,Economy,Excellent,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,One
203,FALSE,Adolescent,Prole,Cautious,Older,,EggShell,,Economy,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Rural,TRUE,Thousand,Thousand,FALSE,Thousand,Good,TRUE,Thousand,Zero
204,FALSE,Adult,Middle,Normal,Current,,Football,,FamilySedan,Poor,TwentyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Many
205,FALSE,Senior,Prole,Cautious,Older,,EggShell,,Economy,Normal,FiftyThou,FALSE,Normal,TRUE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
206,FALSE,Senior,Prole,Normal,Older,,Tank,,FamilySedan,Normal,TwentyThou,FALSE,Normal,TRUE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
207,FALSE,Adult,Prole,Normal,Older,,Football,,FamilySedan,Normal,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Good,TRUE,Thousand,Zero
208,FALSE,Senior,Middle,Cautious,Older,,EggShell,,Economy,Normal,TwentyThou,FALSE,Normal,TRUE,Thousand,FALSE,FiveThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
209,FALSE,Adolescent,UpperMiddle,Adventurous,Current,Moderate,Football,Moderate,FamilySedan,Poor,TwentyThou,TRUE,SubStandard,FALSE,HundredThou,FALSE,TwentyThou,Suburb,FALSE,Million,HundredThou,TRUE,Thousand,Good,TRUE,HundredThou,Many
210,FALSE,Adolescent,Prole,Adventurous,Older,Severe,Football,Severe,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,FALSE,TenThou,TenThou,TRUE,Thousand,Good,TRUE,Thousand,Many
211,FALSE,Senior,Middle,Cautious,Older,,Football,,FamilySedan,Normal,FiftyThou,FALSE,Normal,TRUE,Thousand,FALSE,TenThou,Secure,TRUE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
212,TRUE,Adolescent,Prole,Adventurous,Older,Severe,EggShell,Severe,Economy,Poor,TwentyThou,FALSE,Normal,FALSE,TenThou,FALSE,FiveThou,City,FALSE,TenThou,TenThou,TRUE,HundredThou,Poor,FALSE,Thousand,One
213,FALSE,Senior,Prole,Cautious,Older,,EggShell,,Economy,Excellent,FiveThou,FALSE,Expert,TRUE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
214,FALSE,Adolescent,Middle,Normal,Older,Moderate,Football,Moderate,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,Secure,FALSE,TenThou,TenThou,TRUE,Thousand,Good,FALSE,Thousand,Many
215,FALSE,Adult,Middle,Normal,Older,,EggShell,,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
216,FALSE,Adult,Prole,Adventurous,Current,Mild,Football,Mild,FamilySedan,Poor,FiveThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Many
217,FALSE,Adolescent,Prole,Psychopath,Older,,EggShell,,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Many
218,FALSE,Adult,Prole,Cautious,Older,,EggShell,,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
219,FALSE,Senior,Prole,Normal,Older,,EggShell,,Economy,Normal,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
